iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
CAN,North America,Canada,03/03/2021,880487,2740,2.898.143,22106,60,42.286,23.129.374,71.977,76.131,580.699,1.576,1.111,0.99,586,15.394,2138,56.163,,,,,77132,24698266,648.795,2.026,105201,2.764,0.028,36.3,tests performed,2123146,1559050,564083,13,74597,63500,5.58,4.1,1.48,0,1668,75.46,38067913,4.037,41.4,16.984,10.797,44.017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,04/03/2021,883619,3132,2.902.571,22152,46,40.571,23.211.648,82.274,76.247,581.907,1.208,1.066,1,584,15.341,2111,55.454,,,,,115024,24813290,651.816,3.022,105083,2.76,0.028,36.2,tests performed,2202359,1633496,568850,13,79213,66372,5.79,4.29,1.49,0,1744,75.46,38067913,4.037,41.4,16.984,10.797,44.017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,05/03/2021,886492,2873,2852,22193,41,39.571,23.287.118,75.47,74.919,582.984,1.077,1.039,1.01,582,15.288,2080,54.639,,,,,125823,24939113,655.122,3.305,104812,2.753,0.027,36.8,tests performed,2288269,1716119,572137,13,85910,68841,6.01,4.51,1.5,0,1808,75.46,38067913,4.037,41.4,16.984,10.797,44.017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,06/03/2021,889255,2763,2.885.286,22214,21,36.143,23.359.699,72.581,75.793,583.536,0.552,0.949,1.02,579,15.21,2031,53.352,,,,,128656,25067769,658.501,3.38,105622,2.775,0.027,36.6,tests performed,2362239,1787600,574626,13,73970,70581,6.21,4.7,1.51,0,1854,75.46,38067913,4.037,41.4,16.984,10.797,44.017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,07/03/2021,891807,2552,2.937.714,22240,26,35,23.426.737,67.038,77.17,584.219,0.683,0.919,1.03,572,15.026,2003,52.616,,,,,112774,25180543,661.464,2.962,105218,2.764,0.028,35.8,tests performed,2419917,1843638,576266,13,57678,72225,6.36,4.84,1.51,0,1897,75.46,38067913,4.037,41.4,16.984,10.797,44.017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,08/03/2021,895889,4082,2.997.143,22277,37,37,23.533.967,107.229,78.731,585.191,0.972,0.972,1.04,577,15.157,2022,53.116,,,,,96855,25277398,664.008,2.544,104561,2.747,0.029,34.9,tests performed,2506500,1920220,586267,13,86583,76073,6.58,5.04,1.54,0,1998,75.46,38067913,4.037,41.4,16.984,10.797,44.017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,09/03/2021,898963,3074,3.030.857,22305,28,37,23.614.717,80.75,79.617,585.927,0.736,0.972,1.04,594,15.604,2086,54.797,,,,,76059,25353457,666.006,1.998,104618,2.748,0.029,34.5,tests performed,2576941,1986640,590286,15,70441,75485,6.77,5.22,1.55,0,1983,75.46,38067913,4.037,41.4,16.984,10.797,44.017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,10/03/2021,901948,2985,3.065.857,22336,31,32.857,23693.13,78.412,80.537,586.741,0.814,0.863,1.04,578,15.183,2066,54.271,,,,,76578,25430035,668.018,2.012,104538,2.746,0.029,34.1,tests performed,2655825,2060281,595529,15,78884,76097,6.98,5.41,1.56,0,1999,75.46,38067913,4.037,41.4,16.984,10.797,44.017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,11/03/2021,905071,3123,3.064.571,22372,36,31.429,23.775.167,82.038,80.503,587.687,0.946,0.826,1.05,580,15.236,2046,53.746,,,,,113863,25543898,671.009,2.991,104373,2.742,0.029,34.1,tests performed,2755175,2154465,600695,15,99350,78974,7.24,5.66,1.58,0,2075,75.46,38067913,4.037,41.4,16.984,10.797,44.017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,12/03/2021,908645,3574,3.164.714,22405,33,30.286,23.869.052,93.885,83.133,588.553,0.867,0.796,1.06,577,15.157,2026,53.221,,,,,120366,25664264,674.171,3.162,103593,2.721,0.031,32.7,tests performed,2867458,2263172,604271,15,112283,82741,7.53,5.95,1.59,0,2174,75.46,38067913,4.037,41.4,16.984,10.797,44.017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,13/03/2021,911560,2915,3.186.429,22435,30,31.571,23.945.626,76.574,83.704,589.341,0.788,0.829,1.07,571,15,2039,53.562,,,,,123598,25787862,677.417,3.247,102870,2.702,0.031,32.3,tests performed,2973861,2366428,607416,17,106403,87375,7.81,6.22,1.6,0,2295,71.76,38067913,4.037,41.4,16.984,10.797,44.017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,14/03/2021,914204,2644,3.199.571,22464,29,32,24.015.081,69.455,84.049,590.103,0.762,0.841,1.07,576,15.131,1935,50.83,,,,,113550,25901412,680.4,2.983,102981,2.705,0.031,32.2,tests performed,3067169,2457585,609567,17,93308,92465,8.06,6.46,1.6,0,2429,71.76,38067913,4.037,41.4,16.984,10.797,44.017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,15/03/2021,917994,3790,3.157.857,22496,32,31.286,24114.64,99.559,82.953,590.944,0.841,0.822,1.08,600,15.761,2069,54.35,,,,,94826,25996238,682.891,2.491,102691,2.698,0.031,32.5,tests performed,3192240,2576984,615239,17,125071,97963,8.39,6.77,1.62,0,2573,71.76,38067913,4.037,41.4,16.984,10.797,44.017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,16/03/2021,921011,3017,3.149.714,22520,24,30.714,24.193.893,79.253,82.739,591.574,0.63,0.807,1.09,601,15.788,2128,55.9,,,,,72540,26068778,684.797,1.906,102189,2.684,0.031,32.4,tests performed,3313231,2693699,619514,18,120991,105184,8.7,7.08,1.63,0,2763,71.76,38067913,4.037,41.4,16.984,10.797,44.017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,17/03/2021,924444,3433,3.213.714,22555,35,31.286,24.284.074,90.181,84.421,592.494,0.919,0.822,1.1,622,16.339,2108,55.375,,,,,72677,26141455,686.706,1.909,101631,2.67,0.032,31.6,tests performed,3452932,2827946,624967,19,139701,113872,9.07,7.43,1.64,0,2991,71.76,38067913,4.037,41.4,16.984,10.797,44.017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,18/03/2021,928117,3673,3.292.286,22591,36,31.286,24.380.559,96.485,86.485,593.439,0.946,0.822,1.12,622,16.339,2085,54.771,,,,,109185,26250640,689.574,2.868,100963,2.652,0.033,30.7,tests performed,3610218,2979401,630798,19,157286,122149,9.48,7.83,1.66,0,3209,71.76,38067913,4.037,41.4,16.984,10.797,44.017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,19/03/2021,932391,4274,3.392.286,22618,27,30.429,24.492.832,112.273,89.111,594.149,0.709,0.799,1.13,627,16.471,2102,55.217,,,,,121065,26371705,692.754,3.18,101063,2.655,0.034,29.8,tests performed,3774680,3137553,637108,19,164462,129603,9.92,8.24,1.67,0,3405,71.76,38067913,4.037,41.4,16.984,10.797,44.017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,20/03/2021,935714,3323,3.450.571,22644,26,29.857,24.580.123,87.291,90.643,594.832,0.683,0.784,1.14,615,16.155,2112,55.48,,,,,120344,26492049,695.915,3.161,100598,2.643,0.034,29.2,tests performed,3908080,3266140,641920,20,133400,133460,10.27,8.58,1.69,0,3506,71.76,38067913,4.037,41.4,16.984,10.797,44.017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,21/03/2021,938856,3142,3.521.714,22677,33,30.429,24662.66,82.537,92.511,595.699,0.867,0.799,1.15,626,16.444,2112,55.48,,,,,100779,26592828,698.563,2.647,98774,2.595,0.036,28,tests performed,3999959,3354150,645789,20,91879,133256,10.51,8.81,1.7,0,3500,71.76,38067913,4.037,41.4,16.984,10.797,44.017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,22/03/2021,943715,4859,3.674.429,22717,40,31.571,24790.3,127.64,96.523,596.749,1.051,0.829,1.16,627,16.471,2193,57.608,,,,,111555,26704383,701.493,2.93,101164,2.657,0.036,27.5,tests performed,4146298,3496834,649444,20,146339,136294,10.89,9.19,1.71,0,3580,71.76,38067913,4.037,41.4,16.984,10.797,44.017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,23/03/2021,947393,3678,3.768.857,22736,19,30.857,24.886.917,96.617,99.004,597.248,0.499,0.811,1.17,658,17.285,2287,60.077,,,,,73918,26778301,703.435,1.942,101360,2.663,0.037,26.9,tests performed,4270149,3616558,653570,21,123851,136703,11.22,9.5,1.72,0,3591,71.76,38067913,4.037,41.4,16.984,10.797,44.017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,24/03/2021,951589,4196,3.877.857,22760,24,29.286,24.997.141,110.224,101.867,597.879,0.63,0.769,1.18,669,17.574,2278,59.84,,,,,80180,26858481,705.541,2.106,102432,2.691,0.038,26.4,tests performed,4443308,3784569,658717,22,173159,141482,11.67,9.94,1.73,0,3717,71.76,38067913,4.037,41.4,16.984,10.797,44.017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,25/03/2021,956755,5166,4.091.143,22791,31,28.571,25.132.846,135.705,107.47,598.693,0.814,0.751,1.19,663,17.416,2293,60.234,,,,,119182,26977663,708.672,3.131,103860,2.728,0.039,25.4,tests performed,4634433,3968822,665589,22,191125,146316,12.17,10.43,1.75,0,3844,71.76,38067913,4.037,41.4,16.984,10.797,44.017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,26/03/2021,961839,5084,4.206.857,22827,36,29.857,25.266.397,133.551,110.509,599.639,0.946,0.784,1.2,694,18.231,2273,59.709,,,,,132838,27110501,712.161,3.49,105542,2.772,0.04,25.1,tests performed,4852137,4177964,674151,22,217704,153922,12.75,10.98,1.77,0,4043,71.76,38067913,4.037,41.4,16.984,10.797,44.017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,27/03/2021,966076,4237,4.337.429,22853,26,29.857,25.377.698,111.301,113.939,600.322,0.683,0.784,1.21,700,18.388,2343,61.548,,,,,123165,27233666,715.397,3.235,105945,2.783,0.041,24.4,tests performed,5019563,4339673,679867,23,167426,158783,13.19,11.4,1.79,0,4171,71.76,38067913,4.037,41.4,16.984,10.797,44.017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,28/03/2021,970166,4090,4.472.857,22881,28,29.143,25.485.138,107.44,117.497,601.057,0.736,0.766,1.22,706,18.546,2269,59.604,,,,,124221,27357887,718.66,3.263,109294,2.871,0.041,24.4,tests performed,5166629,4482545,684061,23,147066,166667,13.57,11.78,1.8,0,4378,71.76,38067913,4.037,41.4,16.984,10.797,44.017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,29/03/2021,976479,6313,4.680.571,22901,20,26.286,25.650.973,165.835,122.953,601.583,0.525,0.69,1.22,726,19.071,2221,58.343,,,,,108493,27466380,721.51,2.85,108857,2.86,0.043,23.3,tests performed,5354613,4664751,689839,23,187984,172616,14.07,12.25,1.81,0,4534,71.76,38067913,4.037,41.4,16.984,10.797,44.017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,30/03/2021,980365,3886,4.710.286,22927,26,27.286,25.753.053,102.081,123.734,602.266,0.683,0.717,1.23,728,19.124,2506,65.83,,,,,83928,27550308,723.715,2.205,110287,2.897,0.043,23.4,tests performed,5525185,4827661,697501,23,170572,179291,14.51,12.68,1.83,0,4710,71.76,38067913,4.037,41.4,16.984,10.797,44.017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,31/03/2021,989493,9128,5.414.857,22960,33,28.571,25.992.835,239.782,142.242,603.133,0.867,0.751,1.24,740,19.439,2516,66.092,,,,,94212,27644520,726.19,2.475,112291,2.95,0.048,20.7,tests performed,5745458,5040872,704563,23,220273,186021,15.09,13.24,1.85,0,4887,71.76,38067913,4.037,41.4,16.984,10.797,44.017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,01/04/2021,995249,5756,5.499.143,23003,43,30.286,26.144.039,151.203,144.456,604.262,1.13,0.796,1.24,757,19.886,2537,66.644,,,,,128335,27772855,729.561,3.371,113599,2.984,0.048,20.7,tests performed,5952651,5237408,715219,24,207193,188317,15.64,13.76,1.88,0,4947,75.46,38067913,4.037,41.4,16.984,10.797,44.017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,02/04/2021,998882,3633,5.291.857,23032,29,29.286,26.239.474,95.435,139.011,605.024,0.762,0.769,1.23,766,20.122,2605,68.43,,,,,139412,27912267,733.223,3.662,114538,3.009,0.046,21.6,tests performed,6114322,5394608,719690,24,161671,180312,16.06,14.17,1.89,0,4737,75.46,38067913,4.037,41.4,16.984,10.797,44.017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,03/04/2021,1005978,7096,5.700.286,23051,19,28.286,26.425.877,186.404,149.74,605.523,0.499,0.743,1.24,801,21.041,2231,58.606,,,,,134665,28046932,736.76,3.537,116181,3.052,0.049,20.4,tests performed,6315861,5591460,724375,26,201539,185185,16.59,14.69,1.9,0,4865,75.46,38067913,4.037,41.4,16.984,10.797,44.017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,04/04/2021,1009472,3494,5.615.143,23075,24,27.714,26.517.661,91.783,147.503,606.154,0.63,0.728,1.24,833,21.882,2253,59.184,,,,,128624,28175556,740.139,3.379,116810,3.068,0.048,20.8,tests performed,6430873,5706180,724666,27,115012,180606,16.89,14.99,1.9,0,4744,75.46,38067913,4.037,41.4,16.984,10.797,44.017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,05/04/2021,1017761,8289,5.897.429,23096,21,27.857,26.735.403,217.742,154.919,606.705,0.552,0.732,1.26,873,22.933,2426,63.728,,,,,103282,28278838,742.852,2.713,116065,3.049,0.051,19.7,tests performed,6614538,5875638,738873,27,183665,179989,17.38,15.43,1.94,0,4728,75.46,38067913,4.037,41.4,16.984,10.797,44.017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,06/04/2021,1028626,10865,6.894.429,23142,46,30.714,27.020.814,285.411,181.109,607.914,1.208,0.807,1.26,879,23.09,2692,70.716,,,,,85363,28364201,745.095,2.242,116270,3.054,0.059,16.9,tests performed,6819017,6067134,751855,28,204479,184833,17.91,15.94,1.98,0,4855,75.46,38067913,4.037,41.4,16.984,10.797,44.017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,07/04/2021,1036386,7760,6699,23174,32,30.571,27224.66,203.846,175.975,608.754,0.841,0.803,1.25,897,23.563,2963,77.835,,,,,90246,28454447,747.465,2.371,115704,3.039,0.058,17.3,tests performed,7051794,6282215,769551,28,232777,186619,18.52,16.5,2.02,0,4902,75.46,38067913,4.037,41.4,16.984,10.797,44.017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,08/04/2021,1044733,8347,7.069.143,23212,38,29.857,27.443.926,219.266,185.698,609.752,0.998,0.784,1.24,928,24.377,3024,79.437,,,,,123638,28578085,750.713,3.248,115033,3.022,0.061,16.3,tests performed,7314936,6525709,789199,28,263142,194612,19.22,17.14,2.07,0,5112,75.46,38067913,4.037,41.4,16.984,10.797,44.017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,09/04/2021,1053999,9266,7.873.857,23252,40,31.429,27.687.333,243.407,206.837,610.803,1.051,0.826,1.22,962,25.271,3088,81.118,,,,,147257,28725342,754.581,3.868,116154,3.051,0.068,14.8,tests performed,7634223,6824368,809827,28,319287,217129,20.05,17.93,2.13,0,5704,75.46,38067913,4.037,41.4,16.984,10.797,44.017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,10/04/2021,1061369,7370,7913,23288,36,33.857,27.880.935,193.601,207.865,611.749,0.946,0.889,1.21,1000,26.269,3141,82.51,,,,,150904,28876246,758.546,3.964,118473,3.112,0.067,15,tests performed,7882134,7055425,826681,28,247911,223753,20.71,18.53,2.17,0,5878,75.46,38067913,4.037,41.4,16.984,10.797,44.017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,11/04/2021,1069041,7672,8.509.857,23316,28,34.429,28.082.469,201.535,223.544,612.484,0.736,0.904,1.19,1026,26.952,3187,83.719,,,,,141637,29017883,762.266,3.721,120332,3.161,0.071,14.1,tests performed,8064707,7232934,831744,29,182573,233405,21.19,19,2.18,0,6131,75.46,38067913,4.037,41.4,16.984,10.797,44.017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,12/04/2021,1079582,10541,8.831.571,23357,41,37.286,28.359.369,276.9,231.995,613.561,1.077,0.979,1.17,1059,27.819,3388,88.999,,,,,129708,29147591,765.673,3.407,124108,3.26,0.071,14.1,tests performed,8401555,7550518,851007,30,336848,255288,22.07,19.83,2.24,0,6706,75.46,38067913,4.037,41.4,16.984,10.797,44.017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,13/04/2021,1087048,7466,8346,23393,36,35.857,28.555.492,196.123,219.24,614.507,0.946,0.942,1.16,1067,28.029,3605,94.699,,,,,110265,29257856,768.57,2.897,127665,3.354,0.065,15.3,tests performed,8672823,7806921,865871,31,271268,264829,22.78,20.51,2.27,0,6957,75.46,38067913,4.037,41.4,16.984,10.797,44.017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,14/04/2021,1096000,8952,8.516.286,23446,53,38.857,28.790.651,235.159,223.713,615.899,1.392,1.021,1.14,1097,28.817,3721,97.746,,,,,106751,29364607,771.374,2.804,130023,3.416,0.065,15.3,tests performed,8971319,8091674,879613,32,298496,274218,23.57,21.26,2.31,0,7203,75.46,38067913,4.037,41.4,16.984,10.797,44.017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,15/04/2021,1105778,9778,8.720.714,23501,55,41.286,29.047.508,256.857,229.083,617.344,1.445,1.085,1.13,1117,29.342,3766,98.928,,,,,133832,29498439,774.89,3.516,131479,3.454,0.066,15.1,tests performed,9279785,8383229,896524,32,308466,280693,24.38,22.02,2.36,0,7373,75.46,38067913,4.037,41.4,16.984,10.797,44.017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,16/04/2021,1115036,9258,8.719.571,23542,41,41.429,29.290.705,243.197,229.053,618.421,1.077,1.088,1.11,1178,30.945,3811,100.111,,,,,160320,29658759,779.101,4.211,133345,3.503,0.065,15.3,tests performed,9601389,8697405,903950,34,321604,281024,25.22,22.85,2.37,0,7382,75.46,38067913,4.037,41.4,16.984,10.797,44.017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,17/04/2021,1122116,7080,8.678.143,23590,48,43.143,29.476.688,185.983,227.965,619.682,1.261,1.133,1.09,1213,31.864,3970,104.287,,,,,151379,29810138,783.078,3.977,133413,3.505,0.065,15.4,tests performed,9856858,8928815,928009,34,255469,282103,25.89,23.45,2.44,0,7411,75.46,38067913,4.037,41.4,16.984,10.797,44.017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,18/04/2021,1130006,7890,8.709.286,23624,34,44,29.683.949,207.261,228.783,620.575,0.893,1.156,1.08,1237,32.495,4010,105.338,,,,,140001,29950139,786.755,3.678,133179,3.498,0.065,15.3,tests performed,10057630,9123927,933668,35,200772,284703,26.42,23.97,2.45,0,7479,75.46,38067913,4.037,41.4,16.984,10.797,44.017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,19/04/2021,1140322,10316,8.677.143,23668,44,44.429,29.954.939,270.989,227.938,621.731,1.156,1.167,1.06,1262,33.151,4145,108.884,,,,,123321,30073460,789.995,3.239,132267,3.475,0.066,15.2,tests performed,10320913,9366861,954015,37,263283,274194,27.11,24.61,2.51,0,7203,75.46,38067913,4.037,41.4,16.984,10.797,44.017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,20/04/2021,1147636,7314,8.655.429,23714,46,45.857,30.147.069,192.13,227.368,622.939,1.208,1.205,1.05,1295,34.018,4337,113.928,,,,,102172,30175632,792.679,2.684,131111,3.444,0.066,15.1,tests performed,10560350,9594426,965886,38,239437,269647,27.74,25.2,2.54,0,7083,75.46,38067913,4.037,41.4,16.984,10.797,44.017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,21/04/2021,1155855,8219,8.550.714,23764,50,45.429,30.362.973,215.904,224.617,624.253,1.313,1.193,1.04,1325,34.806,4351,114.296,,,,,105804,30281436,795.458,2.779,130976,3.441,0.065,15.3,tests performed,10878873,9899512,979320,41,318523,272508,28.58,26,2.57,0,7158,75.46,38067913,4.037,41.4,16.984,10.797,44.017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,22/04/2021,1164756,8901,8.425.429,23823,59,46,30.596.792,233.819,221.326,625.803,1.55,1.208,1.03,1345,35.332,4422,116.161,,,,,137021,30418457,799.058,3.599,131431,3.453,0.064,15.6,tests performed,11243703,10246562,997098,43,364830,280560,29.54,26.92,2.62,0,7370,75.46,38067913,4.037,41.4,16.984,10.797,44.017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,23/04/2021,1173220,8464,8312,23884,61,48.857,30.819.131,222.339,218.347,627.405,1.602,1.283,1.02,1367,35.91,4354,114.375,,,,,140849,30559306,802.758,3.7,128650,3.379,0.065,15.5,tests performed,11613653,10597363,1016241,49,369950,287466,30.51,27.84,2.67,0,7551,75.46,38067913,4.037,41.4,16.984,10.797,44.017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,24/04/2021,1180681,7461,8.366.429,23928,44,48.286,31.015.123,195.992,219.776,628.561,1.156,1.268,1.01,1391,36.54,4350,114.269,,,,,145991,30705297,806.593,3.835,127880,3.359,0.065,15.3,tests performed,11903013,10870930,1032032,51,289360,292308,31.27,28.56,2.71,0,7679,75.46,38067913,4.037,41.4,16.984,10.797,44.017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,25/04/2021,1187484,6803,8.211.143,23966,38,48.857,31193.83,178.707,215.697,629.559,0.998,1.283,1,1405,36.908,4200,110.329,,,,,135441,30840738,810.15,3.558,127228,3.342,0.065,15.5,tests performed,12135395,11093538,1041805,52,232382,296824,31.88,29.14,2.74,0,7797,75.46,38067913,4.037,41.4,16.984,10.797,44.017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,26/04/2021,1196400,8916,8.011.143,24025,59,51,31.428.043,234.213,210.443,631.109,1.55,1.34,0.99,1434,37.67,4384,115.163,,,,,119641,30960379,813.293,3.143,126703,3.328,0.063,15.8,tests performed,12398305,11347438,1050812,55,262910,296770,32.57,29.81,2.76,0,7796,75.46,38067913,4.037,41.4,16.984,10.797,44.017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,27/04/2021,1203429,7029,7.970.429,24066,41,50.286,31.612.687,184.644,209.374,632.186,1.077,1.321,0.99,1436,37.722,4491,117.973,,,,,104008,31064387,816.025,2.732,126965,3.335,0.063,15.9,tests performed,12658275,11587413,1070804,58,259970,299704,33.25,30.44,2.81,0,7873,75.46,38067913,4.037,41.4,16.984,10.797,44.017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,28/04/2021,1211651,8222,7.970.857,24118,52,50.571,31.828.669,215.982,209.385,633.552,1.366,1.328,0.98,1431,37.591,4416,116.003,,,,,108834,31173221,818.884,2.859,127398,3.347,0.063,16,tests performed,12923463,11837043,1086358,62,265188,292084,33.95,31.09,2.85,0,7673,75.46,38067913,4.037,41.4,16.984,10.797,44.017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,29/04/2021,1220914,9263,8.022.571,24170,52,49.571,32.071.997,243.328,210.744,634.918,1.366,1.302,0.98,1463,38.431,4354,114.375,,,,,151954,31325175,822.876,3.992,129531,3.403,0.062,16.1,tests performed,13229074,12121869,1107141,64,305611,283624,34.75,31.84,2.91,0,7450,75.46,38067913,4.037,41.4,16.984,10.797,44.017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,30/04/2021,1229305,8391,8.012.143,24220,50,48,32.292.419,220.422,210.47,636.231,1.313,1.261,0.97,1456,38.247,4303,113.035,,,,,154117,31479292,826.925,4.048,131427,3.452,0.061,16.4,tests performed,13518790,12393498,1125225,67,289716,272162,35.51,32.56,2.96,0,7149,75.46,38067913,4.037,41.4,16.984,10.797,44.017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
CAN,North America,Canada,01/05/2021,1235669,6364,7.855.429,24262,42,47.714,32.459.594,167.175,206.353,637.335,1.103,1.253,0.97,1469,38.589,4236,111.275,,,,,150510,31629802,830.878,3.954,132072,3.469,0.059,16.8,tests performed,13753016,12608472,1144471,73,234226,264286,36.13,33.12,3.01,0,6942,75.46,38067913,4.037,41.4,16.984,10.797,44.017.591,0.5,105.599,7.37,12,16.6,,2.5,82.43,0.929,,,,
